,time,maxCapacity,startingCapacity,current,batteryPercentage,remainingCapacity
0,1639504960.5511482,18720.000000000004,0.0,0.0,0.0,0.0
1,1639504960.7670484,18720.000000000004,7675.200000000001,5.272231864929199,41.0,7674.061724177
2,1639504960.9667795,18720.000000000004,7675.200000000001,5.544402146339417,39.0,7672.981515009977
3,1639504961.1670985,18720.000000000004,7675.200000000001,5.212486839294433,40.0,7671.904110109325
4,1639504961.3712153,18720.000000000004,7675.200000000001,4.840188717842102,40.0,7670.878150019239
5,1639504961.5670276,18720.000000000004,7675.200000000001,4.975720620155334,39.0,7669.917112493626
6,1639504961.7667725,18720.000000000004,7675.200000000001,6.3546903252601625,37.0,7668.785516367502
7,1639504961.9670537,18720.000000000004,7675.200000000001,3.8491450428962706,40.0,7667.763698461282
8,1639504962.16702,18720.000000000004,7675.200000000001,0.9417817234992981,50.0,7667.284686198757
9,1639504962.3668478,18720.000000000004,7675.200000000001,1.5142595320940018,47.0,7667.039293696702
10,1639504962.5771527,18720.000000000004,7675.200000000001,1.3149721264839171,49.0,7666.741792949368
11,1639504962.7769132,18720.000000000004,7675.200000000001,1.664589524269104,48.0,7666.444193680639
12,1639504962.9769144,18720.000000000004,7675.200000000001,1.5074830293655395,49.0,7666.126984458945
13,1639504963.1796927,18720.000000000004,7675.200000000001,1.4079082250595092,49.0,7665.831395360328
14,1639504963.3770187,18720.000000000004,7675.200000000001,1.3924189329147338,49.0,7665.5551067590895
15,1639504963.5768917,18720.000000000004,7675.200000000001,1.4831425189971923,47.0,7665.267733254349
16,1639504963.7767777,18720.000000000004,7675.200000000001,1.786291813850403,47.0,7664.940976042154
17,1639504964.0640829,18720.000000000004,7675.200000000001,1.7132704257965088,48.0,7664.4382549734055
18,1639504964.2864015,18720.000000000004,7675.200000000001,1.624759817123413,48.0,7664.067201785954
19,1639504964.3767211,18720.000000000004,7675.200000000001,1.6026320099830627,48.0,7663.921453362487
20,1639504964.5770123,18720.000000000004,7675.200000000001,1.4964192152023315,49.0,7663.611097085098
21,1639504964.776833,18720.000000000004,7675.200000000001,1.589355504512787,49.0,7663.3027961650205
22,1639504964.9767447,18720.000000000004,7675.200000000001,1.4720787167549134,50.0,7662.996788066872
23,1639504965.1769106,18720.000000000004,7675.200000000001,1.3879934161901475,49.0,7662.71054348616
24,1639504965.3767674,18720.000000000004,7675.200000000001,1.4875680208206177,48.0,7662.423193292875
25,1639504965.576896,18720.000000000004,7675.200000000001,1.5650150299072265,49.0,7662.11773877494
26,1639504965.7769058,18720.000000000004,7675.200000000001,1.5141211181879044,49.0,7661.809810037192
27,1639504965.9772086,18720.000000000004,7675.200000000001,1.6645893335342408,48.0,7661.491457672829
28,1639504966.1768904,18720.000000000004,7675.200000000001,1.6601641297340393,48.0,7661.159511363134
29,1639504966.4633977,18720.000000000004,7675.200000000001,1.5849298357963562,49.0,7660.694639697503
30,1639504966.5768626,18720.000000000004,7675.200000000001,1.491993522644043,49.0,7660.520078401061
31,1639504966.8237193,18720.000000000004,7675.200000000001,1.6601640343666078,48.0,7660.131012811482
32,1639504966.9768481,18720.000000000004,7675.200000000001,1.613695740699768,49.0,7659.880351600006
33,1639504967.1770802,18720.000000000004,7675.200000000001,1.4809296369552611,49.0,7659.5705300408845
34,1639504967.378451,18720.000000000004,7675.200000000001,1.7442492127418519,49.0,7659.245801369164
35,1639504967.5768821,18720.000000000004,7675.200000000001,2.4988031148910523,46.0,7658.824824779098
36,1639504967.7769566,18720.000000000004,7675.200000000001,3.3996763944625856,45.0,7658.234757303624
37,1639504967.9769533,18720.000000000004,7675.200000000001,5.856264066696167,40.0,7657.309178484346
38,1639504968.17715,18720.000000000004,7675.200000000001,6.7373609900474545,36.0,7656.048577124812
39,1639504968.3769407,18720.000000000004,7675.200000000001,5.194369745254517,40.0,7654.856652610428
40,1639504968.5769897,18720.000000000004,7675.200000000001,3.6960489749908447,42.0,7653.967393263237
41,1639504968.7767155,18720.000000000004,7675.200000000001,5.220922899246216,39.0,7653.076918296981
42,1639504968.9768844,18720.000000000004,7675.200000000001,5.681870377063751,37.0,7651.985718511724
43,1639504969.1770687,18720.000000000004,7675.200000000001,5.867743015289307,36.0,7650.829692614332
44,1639504969.3770823,18720.000000000004,7675.200000000001,1.7244726061820983,44.0,7650.070419282602
45,1639504969.5767522,18720.000000000004,7675.200000000001,0.9011843115091324,47.0,7649.808287036966
46,1639504969.7768643,18720.000000000004,7675.200000000001,1.456589114665985,46.0,7649.572377535942
47,1639504969.9771454,18720.000000000004,7675.200000000001,1.5384618312120437,47.0,7649.272451422268
48,1639504970.1768565,18720.000000000004,7675.200000000001,1.5605894327163696,46.0,7648.962993978056
49,1639504970.4509072,18720.000000000004,7675.200000000001,1.399057424068451,48.0,7648.557447313005
50,1639504970.577057,18720.000000000004,7675.200000000001,1.3548018276691436,49.0,7648.383748116584
51,1639504970.7770214,18720.000000000004,7675.200000000001,1.4344615161418914,49.0,7648.104871259111
52,1639504970.9769342,18720.000000000004,7675.200000000001,1.6933555245399474,47.0,7647.792225949004
53,1639504971.1768525,18720.000000000004,7675.200000000001,1.4477381229400634,48.0,7647.478244944874
54,1639504971.4758685,18720.000000000004,7675.200000000001,1.4079083323478698,48.0,7647.051302956293
55,1639504971.5868468,18720.000000000004,7675.200000000001,1.3282487213611602,49.0,7646.899475838267
56,1639504971.787269,18720.000000000004,7675.200000000001,1.5340361207723618,48.0,7646.612643001232
57,1639504971.9868686,18720.000000000004,7675.200000000001,1.7066320180892944,47.0,7646.289225123896
